"Real","PiMLE","MLE","MoS","KLN","GNSUM","Overd.","TPC","RoA","AoR"
503,NA,649.154261057174,NA,665.95267797459,723.083311081442,3897.95073698177,674.318518786966,664.419479800775,470.533684866964
503,NA,472.357531180045,NA,469.911386286642,406.904132231405,3116.29912636565,497.399728861142,504.267967145791,685.25909353358
503,NA,395.465060240964,NA,415.778132517364,323.917105263158,638.583900102063,421.153876599342,417.498360655738,410.876336494151
503,NA,479.409931840312,NA,484.386476495219,590.038082556591,1099.02985471497,508.225502930193,485.572911517548,492.6732605694
503,NA,611.965423728814,NA,646.14740514535,567.109319371728,896.570115336222,646.118705249003,570.359144893112,366.674532029421
503,NA,432.268656716418,NA,421.219952518019,380.033104631218,1430.51425184684,458.058570633648,462.700894959962,638.828319133684
503,NA,618.146892655367,NA,627.883550518577,862.51795620438,1259.4507236325,652.359812953806,644.562992125984,565.605905663939
503,NA,468.239657631954,NA,457.413130238028,467.239857651246,807.513857164725,515.471079591165,504.13856812933,766.725151143585
503,NA,405.614828897338,NA,417.190937678818,369.976994219653,1385.58205908375,442.60338285239,403.096022727273,224.304772543636
503,NA,523.409638554217,NA,530.991083289522,386.665445026178,1232.28204725116,550.976827522526,544.218282548477,573.787569320128
503,NA,644.509896324222,NA,674.808741808794,697.780612244898,2572.03820871939,677.059079851328,659.412759787337,411.65122701699
503,NA,535.228630278064,NA,560.91879955781,434.295543175488,3563.3270163076,583.413563077253,546.593041644702,580.665929794145
503,NA,369.912847483095,NA,370.562744116557,405.786263736264,2783.2958981798,408.238189985036,377.450144092219,384.579576396001
503,NA,453.217348927875,NA,469.470523098904,363.28203125,1832.8106204091,475.107196260736,460.874813710879,665.282335823688
503,NA,560.767653758542,NA,582.545942336111,439.601785714286,1433.30788199164,586.496470755557,561.964530892448,551.886578668077
503,NA,413.155305964369,NA,428.89106344145,507.179239302694,828.995954666627,439.131665337148,414.639976621859,271.704131951457
503,NA,558.767509727626,NA,588.165740876728,744.915994236311,1295.79059553534,564.510248925922,557.138065143413,421.431876519091
503,NA,782.11017918414,NA,790.727117797605,880.461373390558,2832.87854359396,827.102085835316,792.290940766551,947.627251365548
503,NA,568.976117103236,NA,582.529482402825,399.565915238954,5382.24285170115,610.925765067408,569.127462340672,551.735116277612
503,NA,529.053613844588,NA,548.616941910575,393.055714285714,4370.66556669092,557.947136092582,529.564351378958,423.641188402564
