"Real","PiMLE","MLE","MoS","KLN","GNSUM","Overd.","TPC","RoA","AoR"
2969,NA,2644.18701007839,NA,2564.06703460803,2984.7375,3229.74561715307,2680.16520719163,2823.83546511628,2885.31446260761
2969,NA,2320.65671641791,NA,2413.65033456639,2236.05752508361,2539.29611097537,2347.54999231537,2323.43233654334,2788.8827360461
2969,NA,3031.52506801399,NA,2935.52669930256,4708.31830985915,3607.11481197724,3035.03676863345,2966.25291181364,3641.13037323181
2969,NA,2464.36122373756,NA,2557.30744546513,1983.92047477745,2774.15944552077,2533.12872459111,2569.58071748879,2526.84447845473
2969,NA,2705.97538100821,NA,2745.96778618762,3416.73898026316,3154.74129522123,2720.55073774909,2817.71572700297,3485.41504925816
2969,NA,2322.0990403071,NA,2353.63793824963,2183.77906137184,3033.41064594564,2336.11733692163,2348.55492638732,2290.31007562278
2969,NA,2267.06211393274,NA,2354.42052051058,4413.95478841871,3956.01223551997,2285.69136892406,2383.97842105263,2406.21845590215
2969,2692.10065451692,2485.40970654628,3129.51582025857,2544.95629668119,3458.75340314136,2996.47433032126,2531.68391738213,2582.41676168757,2274.46154983802
2969,NA,2437.15,NA,2483.23705226886,2294.83467153285,2898.03279663319,2457.93972152061,2528.60234604106,3179.96122740723
2969,NA,1942.0692,NA,2032.90912610073,2129.46184210526,2758.71600119681,1982.13369326795,1875.46647887324,1689.87501422882
2969,NA,2213.89232839838,NA,2247.3939892326,1634.02847682119,2408.13517936393,2252.70595345642,2227.4693877551,2743.793699868
2969,NA,2592.60586319218,NA,2561.49892077385,2327.92896935933,4487.40987263643,2621.63398792624,2519.86147757256,3049.79665669238
2969,NA,2049.95707417582,NA,1998.42981096483,2456.57407407407,2563.47851882242,2094.93852333232,2023.22046465645,2802.62601307592
2969,NA,2697.47403169014,NA,2721.51327704829,3806.62173913043,5339.70998400697,2725.79423773474,2654.53000631712,2965.05758874393
2969,NA,2046.09254498715,NA,2070.17800836564,2165.09455958549,2406.84299148633,2078.35870109937,2152.17464788732,2528.75920528032
