"Real","PiMLE","MLE","MoS","KLN","GNSUM","Overd.","TPC","RoA","AoR"
539,NA,1711.69146948941,NA,1688.72705413142,805.757645334636,2092.60835639943,1771.81571082399,1719.84524929445,1063.25972068842
539,468.807916340582,869.200863083562,492.965296840584,888.375074762857,263.134560570071,1696.77192200141,898.330023648458,856.669186046512,428.596180830597
539,NA,1067.74052812859,NA,1084.01549306592,356.474361158433,1311.34821495622,1082.99081443706,1065.14466130884,823.477480723662
539,NA,1409.35541535226,NA,1410.55330257409,469.364708171206,2554.08442628992,1422.51783774404,1430.75280898876,978.557462716801
539,1161.68183836757,2373.72149344097,1208.3792360214,2364.82237942508,985.166216845044,2831.69765946298,2410.42956005605,2356.06325301205,1098.27728525448
539,694.276772986622,1531.55304518664,684.778051355257,1490.72257564071,605.614544669832,1757.0786755277,1558.98816358318,1509.29694323144,683.040766011512
539,NA,2009.93631613325,NA,2031.74905623403,871.320198206701,2711.81716987474,2061.71108234045,2050.58867735471,945.997300532512
539,912.332836509305,1605.06601466993,991.314582694854,1642.26186207286,653.748049792531,2564.89775041824,1606.69182104929,1594.09949794614,871.667263620258
539,NA,1567.82804503582,NA,1580.01815215371,538.933229085223,1773.21008348624,1574.6542452644,1579.37364341085,1045.76692129942
539,NA,1985.96571428571,NA,1999.63924427117,621.049194113525,2816.52255892886,2023.79499408706,1974.50050251256,1259.45769125633
539,NA,1505.41861240827,NA,1487.3546416411,599.633968113375,1663.13025455994,1543.01482486384,1510.57624559638,878.204100531676
539,NA,1738.68259243872,NA,1769.25749336107,452.923051948052,1919.7661839169,1798.71586582795,1826.26181102362,1018.88185665597
539,912.797593076642,794.908345752608,1301.90510410749,820.491221237831,280.35926412615,3151.30669527154,833.17445537035,801.184641445511,818.682277496744
539,558.624778208191,961.121557454891,585.128550185908,942.709174861943,325.189182434845,3914.33398241094,997.237943602492,950.659604519774,504.088213431366
539,976.239111121746,1638.08926553672,1009.8990848423,1663.50812626114,391.225817091454,2619.02387433421,1667.46715535743,1612.24581939799,954.679412426108
